2.982e+02, 2.982e+00, 2.982e+07
5.964e+02, 5.964e+00, 5.964e+07
5.964e+03, 5.964e+01, 5.964e+08
6.866e+00, 6.866e-02, 6.866e+05
1.373e+01, 1.373e-01, 1.373e+06
2.060e+01, 2.060e-01, 2.060e+06
2.747e+01, 2.747e-01, 2.747e+06
3.433e+01, 3.433e-01, 3.433e+06
4.120e+01, 4.120e-01, 4.120e+06
4.807e+01, 4.807e-01, 4.807e+06
5.493e+01, 5.493e-01, 5.493e+06
6.180e+01, 6.180e-01, 6.180e+06
6.866e+01, 6.866e-01, 6.866e+06
1.717e+02, 1.717e+00, 1.717e+07
3.433e+02, 3.433e+00, 3.433e+07
6.866e+02, 6.866e+00, 6.866e+07
6.866e+03, 6.866e+01, 6.866e+08
7.906e+00, 7.906e-02, 7.906e+05
1.581e+01, 1.581e-01, 1.581e+06
2.372e+01, 2.372e-01, 2.372e+06
3.162e+01, 3.162e-01, 3.162e+06
3.953e+01, 3.953e-01, 3.953e+06
4.744e+01, 4.744e-01, 4.744e+06
5.534e+01, 5.534e-01, 5.534e+06
6.325e+01, 6.325e-01, 6.325e+06
7.115e+01, 7.115e-01, 7.115e+06
7.906e+01, 7.906e-01, 7.906e+06
1.977e+02, 1.977e+00, 1.977e+07
3.953e+02, 3.953e+00, 3.953e+07
7.906e+02, 7.906e+00, 7.906e+07
7.906e+03, 7.906e+01, 7.906e+08
9.103e+00, 9.103e-02, 9.103e+05
1.821e+01, 1.821e-01, 1.821e+06
2.731e+01, 2.731e-01, 2.731e+06
3.641e+01, 3.641e-01, 3.641e+06
4.551e+01, 4.551e-01, 4.551e+06
5.462e+01, 5.462e-01, 5.462e+06
6.372e+01, 6.372e-01, 6.372e+06
7.282e+01, 7.282e-01, 7.282e+06
8.193e+01, 8.193e-01, 8.193e+06
9.103e+01, 9.103e-01, 9.103e+06
2.276e+02, 2.276e+00, 2.276e+07
4.551e+02, 4.551e+00, 4.551e+07
9.103e+02, 9.103e+00, 9.103e+07
9.103e+03, 9.103e+01, 9.103e+08
1.048e+01, 1.048e-01, 1.048e+06
2.096e+01, 2.096e-01, 2.096e+06
3.144e+01, 3.144e-01, 3.144e+06
4.192e+01, 4.192e-01, 4.192e+06
5.241e+01, 5.241e-01, 5.241e+06
6.289e+01, 6.289e-01, 6.289e+06
7.337e+01, 7.337e-01, 7.337e+06
8.385e+01, 8.385e-01, 8.385e+06
9.433e+01, 9.433e-01, 9.433e+06
1.048e+02, 1.048e+00, 1.048e+07
2.620e+02, 2.620e+00, 2.620e+07
5.241e+02, 5.241e+00, 5.241e+07
1.048e+03, 1.048e+01, 1.048e+08
1.048e+04, 1.048e+02, 1.048e+09
1.207e+01, 1.207e-01, 1.207e+06
2.414e+01, 2.414e-01, 2.414e+06
3.620e+01, 3.620e-01, 3.620e+06
4.827e+01, 4.827e-01, 4.827e+06
6.034e+01, 6.034e-01, 6.034e+06
7.241e+01, 7.241e-01, 7.241e+06
8.448e+01, 8.448e-01, 8.448e+06
9.654e+01, 9.654e-01, 9.654e+06
1.086e+02, 1.086e+00, 1.086e+07
1.207e+02, 1.207e+00, 1.207e+07
3.017e+02, 3.017e+00, 3.017e+07
6.034e+02, 6.034e+00, 6.034e+07
1.207e+03, 1.207e+01, 1.207e+08
1.207e+04, 1.207e+02, 1.207e+09
1.389e+01, 1.389e-01, 1.389e+06
2.779e+01, 2.779e-01, 2.779e+06
4.168e+01, 4.168e-01, 4.168e+06
5.558e+01, 5.558e-01, 5.558e+06
6.947e+01, 6.947e-01, 6.947e+06
8.337e+01, 8.337e-01, 8.337e+06
9.726e+01, 9.726e-01, 9.726e+06
1.112e+02, 1.112e+00, 1.112e+07
1.251e+02, 1.251e+00, 1.251e+07
1.389e+02, 1.389e+00, 1.389e+07
3.474e+02, 3.474e+00, 3.474e+07
6.947e+02, 6.947e+00, 6.947e+07
1.389e+03, 1.389e+01, 1.389e+08
1.389e+04, 1.389e+02, 1.389e+09
1.600e+01, 1.600e-01, 1.600e+06
3.200e+01, 3.200e-01, 3.200e+06
4.800e+01, 4.800e-01, 4.800e+06
6.399e+01, 6.399e-01, 6.399e+06
7.999e+01, 7.999e-01, 7.999e+06
9.599e+01, 9.599e-01, 9.599e+06
1.120e+02, 1.120e+00, 1.120e+07
1.280e+02, 1.280e+00, 1.280e+07
1.440e+02, 1.440e+00, 1.440e+07
1.600e+02, 1.600e+00, 1.600e+07
4.000e+02, 4.000e+00, 4.000e+07
7.999e+02, 7.999e+00, 7.999e+07
1.600e+03, 1.600e+01, 1.600e+08
1.600e+04, 1.600e+02, 1.600e+09
1.842e+01, 1.842e-01, 1.842e+06
3.684e+01, 3.684e-01, 3.684e+06
5.526e+01, 5.526e-01, 5.526e+06
